Time (s),Voltage(CH1) (V),Voltage(CH2) (V)
3.0760000000000003e-07,-5.08,-1.016
3.08e-07,-5.08,-1.016
3.0840000000000004e-07,-5.08,-1.016
3.088e-07,-5.08,-1.016
3.092e-07,-5.08,-1.016
3.096e-07,-5.08,-1.016
3.1e-07,-5.08,-1.016
3.1040000000000003e-07,-5.08,-1.016
3.108e-07,-5.08,-1.016
3.1120000000000003e-07,-5.08,-1.016
3.116e-07,-5.08,-1.016
3.12e-07,-5.08,-1.016
3.124e-07,-5.08,-1.016
3.128e-07,-5.08,-1.016
3.132e-07,-5.08,-1.016
3.136e-07,-5.08,-1.016
3.1400000000000003e-07,-5.08,-1.016
3.144e-07,-5.08,-1.016
3.148e-07,-5.08,-1.016
3.152e-07,-5.08,-1.016
3.156e-07,-5.08,-1.016
3.16e-07,-5.08,-1.016
3.164e-07,-5.08,-1.016
3.1680000000000003e-07,-5.08,-1.016
3.172e-07,-5.08,-1.016
3.176e-07,-5.08,-1.016
3.18e-07,-5.08,-1.016
3.184e-07,-5.08,-1.016
3.188e-07,-5.08,-1.016
3.192e-07,-5.08,-1.016
3.1960000000000003e-07,-5.08,-1.016
3.2e-07,-5.08,-1.016
3.2040000000000004e-07,-5.08,-1.016
3.208e-07,-5.08,-1.016
3.212e-07,-5.08,-1.016
3.216e-07,-5.08,-1.016
3.22e-07,-5.08,-1.016
3.2240000000000003e-07,-5.08,-1.016
3.228e-07,-5.08,-1.016
3.2320000000000004e-07,-5.08,-1.016
3.236e-07,-5.08,-1.016
3.24e-07,-5.08,-1.016
3.244e-07,-5.08,-1.016
3.248e-07,-5.08,-1.016
3.2520000000000003e-07,-5.08,-1.016
3.256e-07,-5.08,-1.016
3.2600000000000003e-07,-5.08,-1.016
3.264e-07,-5.08,-1.016
3.268e-07,-5.08,-1.016
3.272e-07,-5.08,-1.016
3.276e-07,-5.08,-1.016
3.28e-07,-5.08,-1.016
3.284e-07,-5.08,-1.016
3.2880000000000003e-07,-5.08,-1.016
3.292e-07,-5.08,-1.016
3.296e-07,-5.08,-1.016
3.3e-07,-5.08,-1.016
3.304e-07,-5.08,-1.016
3.308e-07,-5.08,-1.016
3.312e-07,-5.08,-1.016
3.3160000000000003e-07,-5.08,-1.016
3.32e-07,-5.08,-1.016
3.3240000000000004e-07,-5.08,-1.016
3.328e-07,-5.08,-1.016
3.332e-07,-5.08,-1.016
3.336e-07,-5.08,-1.016
3.34e-07,-5.08,-1.016
3.3440000000000003e-07,-5.08,-1.016
3.348e-07,-5.08,-1.016
3.3520000000000004e-07,-5.08,-1.016
3.356e-07,-5.08,-1.016
3.36e-07,-5.08,-1.016
3.364e-07,-5.08,-1.016
3.368e-07,-5.08,-1.016
3.3720000000000003e-07,-5.08,-1.016
3.376e-07,-5.08,-1.016
3.3800000000000004e-07,-5.08,-1.016
3.384e-07,-5.08,-1.016
3.388e-07,-5.08,-1.016
3.392e-07,-5.08,-1.016
3.396e-07,-5.08,-1.016
3.4000000000000003e-07,-5.08,-1.016
3.404e-07,-5.08,-1.016
3.4080000000000003e-07,-5.08,-1.016
3.412e-07,-5.08,-1.016
3.416e-07,-5.08,-1.016
3.42e-07,-5.08,-1.016
3.424e-07,-5.08,-1.016
3.428e-07,-5.08,-1.016
3.432e-07,-5.08,-1.016
3.4360000000000003e-07,-5.08,-1.016
3.44e-07,-5.08,-1.016
3.444e-07,-5.08,-1.016
3.448e-07,-5.08,-1.016
3.452e-07,-5.08,-1.016
3.456e-07,-5.08,-1.016
3.46e-07,-5.08,-1.016
3.4640000000000003e-07,-5.08,-1.016
3.468e-07,-5.08,-1.016
3.4720000000000004e-07,-5.08,-1.016
3.476e-07,-5.08,-1.016
3.48e-07,-5.08,-1.016
3.484e-07,-5.08,-1.016
3.488e-07,-5.08,-1.016
3.4920000000000003e-07,-5.08,-1.016
3.496e-07,-5.08,-1.016
3.5000000000000004e-07,-5.08,-1.016
3.504e-07,-5.08,-1.016
3.508e-07,-5.08,-1.016
3.512e-07,-5.08,-1.016
3.516e-07,-5.08,-1.016
3.5200000000000003e-07,-5.08,-1.016
3.524e-07,-5.08,-1.016
3.5280000000000004e-07,-5.08,-1.016
3.532e-07,-5.08,-1.016
3.536e-07,-5.08,-1.016
3.54e-07,-5.08,-1.016
3.544e-07,-5.08,-1.016
3.5480000000000003e-07,-5.08,-1.016
3.552e-07,-5.08,-1.016
3.5560000000000003e-07,-5.08,-1.016
3.56e-07,-5.08,-1.016
3.564e-07,-5.08,-1.016
3.568e-07,-5.08,-1.016
3.572e-07,-5.08,-1.016
3.576e-07,-5.08,-1.016
3.58e-07,-5.08,-1.016
3.5840000000000003e-07,-5.08,-1.016
3.588e-07,-5.08,-1.016
3.592e-07,-5.08,-1.016
3.596e-07,-5.08,-1.016
3.6e-07,-5.08,-1.016
3.604e-07,-5.08,-1.016
3.608e-07,-5.08,-1.016
3.6120000000000003e-07,-5.08,-1.016
3.616e-07,-5.08,-1.016
3.6200000000000004e-07,-5.08,-1.016
3.624e-07,-5.08,-1.016
3.628e-07,-5.08,-1.016
3.632e-07,-5.08,-1.016
3.636e-07,-5.08,-1.016
3.6400000000000003e-07,-5.08,-1.016
3.644e-07,-5.08,-1.016
3.6480000000000004e-07,-5.08,-1.016
3.652e-07,-5.08,-1.016
3.656e-07,-5.08,-1.016
3.66e-07,-5.08,-1.016
3.664e-07,-5.08,-1.016
3.6680000000000003e-07,-5.08,-1.016
3.672e-07,-5.08,-1.016
3.6760000000000004e-07,-5.08,-1.016
3.68e-07,-5.08,-1.016
3.684e-07,-5.08,-1.016
3.688e-07,-5.08,-1.016
3.692e-07,-5.08,-1.016
3.6960000000000003e-07,-5.08,-1.016
3.7e-07,-5.08,-1.016
3.7040000000000003e-07,-5.08,-1.016
3.708e-07,-5.08,-1.016
3.712e-07,-5.08,-1.016
3.716e-07,-5.08,-1.016
3.72e-07,-5.08,-1.016
3.724e-07,-5.08,-1.016
3.728e-07,-5.08,-1.016
3.7320000000000003e-07,-5.08,-1.016
3.736e-07,-5.08,-1.016
3.74e-07,-5.08,-1.016
3.744e-07,-5.08,-1.016
3.748e-07,-5.08,-1.016
3.752e-07,-5.08,-1.016
3.756e-07,-5.08,-1.016
3.7600000000000003e-07,-5.08,-1.016
3.764e-07,-5.08,-1.016
3.7680000000000004e-07,-5.08,-1.016
3.772e-07,-5.08,-1.016
3.776e-07,-5.08,-1.016
3.78e-07,-5.08,-1.016
3.784e-07,-5.08,-1.016
3.7880000000000003e-07,-5.08,-1.016
3.792e-07,-5.08,-1.016
3.7960000000000004e-07,-5.08,-1.016
3.8e-07,-5.08,-1.016
3.804e-07,-5.08,-1.016
3.808e-07,-5.08,-1.016
3.812e-07,-5.08,-1.016
3.8160000000000003e-07,-5.08,-1.016
3.82e-07,-5.08,-1.016
3.8240000000000004e-07,-5.08,-1.016
3.828e-07,-5.08,-1.016
3.832e-07,-5.08,-1.016
3.836e-07,-5.08,-1.016
3.84e-07,-5.08,-1.016
3.8440000000000003e-07,-5.08,-1.016
3.848e-07,-5.08,-1.016
3.8520000000000003e-07,-5.08,-1.016
3.856e-07,-5.08,-1.016
3.86e-07,-5.08,-1.016
3.864e-07,-5.08,-1.016
3.868e-07,-5.08,-1.016
3.872e-07,-5.08,-1.016
3.876e-07,-5.08,-1.016
3.8800000000000003e-07,-5.08,-1.016
3.884e-07,-5.08,-1.016
3.8880000000000004e-07,-5.08,-1.016
3.892e-07,-5.08,-1.016
3.896e-07,-5.08,-1.016
3.9e-07,-5.08,-1.016
3.904e-07,-5.08,-1.016
3.9080000000000003e-07,-5.08,-1.016
3.912e-07,-5.08,-1.016
3.9160000000000004e-07,-5.08,-1.016
3.92e-07,-5.08,-1.016
3.924e-07,-5.08,-1.016
3.928e-07,-5.08,-1.016
3.932e-07,-5.08,-1.016
3.9360000000000003e-07,-5.08,-1.016
3.94e-07,-5.08,-1.016
3.9440000000000004e-07,-5.08,-1.016
3.948e-07,-5.08,-1.016
3.952e-07,-5.08,-1.016
3.956e-07,-5.08,-1.016
3.96e-07,-5.08,-1.016
3.9640000000000003e-07,-5.08,-1.016
3.968e-07,-5.08,-1.016
3.9720000000000004e-07,-5.08,-1.016
3.976e-07,-5.08,-1.016
3.98e-07,-5.08,-1.016
3.984e-07,-5.08,-1.016
3.988e-07,-5.08,-1.016
3.9920000000000003e-07,-5.08,-1.016
3.996e-07,-5.08,-1.016
4.0000000000000003e-07,-5.08,-1.016
4.004e-07,-5.08,-1.016
4.008e-07,-5.08,-1.016
4.012e-07,-5.08,-1.016
4.016e-07,-5.08,-1.016
4.02e-07,-5.08,-1.016
4.024e-07,-5.08,-1.016
4.0280000000000003e-07,-5.08,-1.016
4.032e-07,-5.08,-1.016
4.0360000000000004e-07,-5.08,-1.016
4.04e-07,-5.08,-1.016
4.044e-07,-5.08,-1.016
4.048e-07,-5.08,-1.016
4.052e-07,-5.08,-1.016
4.0560000000000003e-07,-5.08,-1.016
4.06e-07,-5.08,-1.016
4.0640000000000004e-07,-5.08,-1.016
4.068e-07,-5.08,-1.016
4.072e-07,-5.08,-1.016
4.076e-07,-5.08,-1.016
4.08e-07,-5.08,-1.016
4.0840000000000003e-07,-5.08,-1.016
4.088e-07,-5.08,-1.016
4.0920000000000004e-07,-5.08,-1.016
4.096e-07,-5.08,-1.016
4.1e-07,-5.08,-1.016
4.104e-07,-5.08,-1.016
4.108e-07,-5.08,-1.016
4.1120000000000003e-07,-5.08,-1.016
4.116e-07,-5.08,-1.016
4.1200000000000004e-07,-5.08,-1.016
4.124e-07,-5.08,-1.016
4.128e-07,-5.08,-1.016
4.132e-07,-5.08,-1.016
4.136e-07,-5.08,-1.016
4.1400000000000003e-07,-5.08,-1.016
4.144e-07,-5.08,-1.016
4.1480000000000004e-07,-5.08,-1.016
4.152e-07,-5.08,-1.016
4.156e-07,-5.08,-1.016
4.16e-07,-5.08,-1.016
4.164e-07,-5.08,-1.016
4.168e-07,-5.08,-1.016
4.172e-07,-5.08,-1.016
4.1760000000000003e-07,-5.08,-1.016
4.18e-07,-5.08,-1.016
4.1840000000000004e-07,-5.08,-1.016
4.188e-07,-5.08,-1.016
4.192e-07,-5.08,-1.016
4.196e-07,-5.08,-1.016
4.2e-07,-5.08,-1.016
4.2040000000000003e-07,-5.08,-1.016
4.208e-07,-5.08,-1.016
4.2120000000000004e-07,-5.08,-1.016
4.216e-07,-5.08,-1.016
4.22e-07,-5.08,-1.016
4.224e-07,-5.08,-1.016
4.228e-07,-5.08,-1.016
4.2320000000000003e-07,-5.08,-1.016
4.236e-07,-5.08,-1.016
4.2400000000000004e-07,-5.08,-1.016
4.244e-07,-5.08,-1.016
4.248e-07,-5.08,-1.016
4.252e-07,-5.08,-1.016
4.256e-07,-5.08,-1.016
4.2600000000000003e-07,-5.08,-1.016
4.264e-07,-5.08,-1.016
4.2680000000000004e-07,-5.08,-1.016
4.272e-07,-5.08,-1.016
4.276e-07,-5.08,-1.016
4.28e-07,-5.08,-1.016
4.284e-07,-5.08,-1.016
4.2880000000000003e-07,-5.08,-1.016
4.292e-07,-5.08,-1.016
4.2960000000000004e-07,-5.08,-1.016
4.3e-07,-5.08,-1.016
4.304e-07,-5.08,-1.016
4.308e-07,-5.08,-1.016
4.312e-07,-5.08,-1.016
4.3160000000000003e-07,-5.08,-1.016
4.32e-07,-5.08,-1.016
4.3240000000000003e-07,-5.08,-1.016
4.328e-07,-5.08,-1.016
4.3320000000000004e-07,-5.08,-1.016
4.336e-07,-5.08,-1.016
4.34e-07,-5.08,-1.016
4.344e-07,-5.08,-1.016
4.348e-07,-5.08,-1.016
4.3520000000000003e-07,-5.08,-1.016
4.356e-07,-5.08,-1.016
4.3600000000000004e-07,-5.08,-1.016
4.364e-07,-5.08,-1.016
4.368e-07,-5.08,-1.016
4.372e-07,-5.08,-1.016
4.376e-07,-5.08,-1.016
4.3800000000000003e-07,-5.08,-1.016
4.384e-07,-5.08,-1.016
4.3880000000000004e-07,-5.08,-1.016
4.392e-07,-5.08,-1.016
4.396e-07,-5.08,-1.016
4.4e-07,-5.08,-1.016
4.404e-07,-5.08,-1.016
4.4080000000000003e-07,-5.08,-1.016
4.412e-07,-5.08,-1.016
4.4160000000000004e-07,-5.08,-1.016
4.42e-07,-5.08,-1.016
4.424e-07,-5.08,-1.016
4.428e-07,-5.08,-1.016
4.432e-07,-5.08,-1.016
4.4360000000000003e-07,-5.08,-1.016
4.44e-07,-5.08,-1.016
4.4440000000000004e-07,-5.08,-1.016
4.448e-07,-5.08,-1.016
4.4520000000000004e-07,-5.08,-1.016
4.456e-07,-5.08,-1.016
4.46e-07,-5.08,-1.016
4.4640000000000003e-07,-5.08,-1.016
4.468e-07,-5.08,-1.016
4.4720000000000003e-07,-5.08,-1.016
4.476e-07,-5.08,-1.016
4.4800000000000004e-07,-5.08,-1.016
4.484e-07,-5.08,-1.016
4.488e-07,-5.08,-1.016
4.492e-07,-5.08,-1.016
4.496e-07,-5.08,-1.016
4.5000000000000003e-07,-5.08,-1.016
4.504e-07,-5.08,-1.016
4.5080000000000004e-07,-5.08,-1.016
4.512e-07,-5.08,-1.016
4.516e-07,-5.08,-1.016
4.52e-07,-5.08,-1.016
4.524e-07,-5.08,-1.016
4.5280000000000003e-07,-5.08,-1.016
4.532e-07,-5.08,-1.016
4.5360000000000004e-07,-5.08,-1.016
4.54e-07,-5.08,-1.016
4.544e-07,-5.08,-1.016
4.548e-07,-5.08,-1.016
4.552e-07,-5.08,-1.016
4.5560000000000003e-07,-5.08,-1.016
4.56e-07,-5.08,-1.016
4.5640000000000004e-07,-5.08,-1.016
4.568e-07,-5.08,-1.016
4.572e-07,-5.08,-1.016
4.576e-07,-5.08,-1.016
4.58e-07,-5.08,-1.016
4.5840000000000003e-07,-5.08,-1.016
4.588e-07,-5.08,-1.016
4.5920000000000004e-07,-5.08,-1.016
4.596e-07,-5.08,-1.016
4.6000000000000004e-07,-5.08,-1.016
4.604e-07,-5.08,-1.016
4.608e-07,-5.08,-1.016
4.6120000000000003e-07,-5.08,-1.016
4.616e-07,-5.08,-1.016
4.6200000000000003e-07,-5.08,-1.016
4.624e-07,-5.08,-1.016
4.6280000000000004e-07,-5.08,-1.016
4.632e-07,-5.08,-1.016
4.636e-07,-5.08,-1.016
4.64e-07,-5.08,-1.016
4.644e-07,-5.08,-1.016
4.6480000000000003e-07,-5.08,-1.016
4.652e-07,-5.08,-1.016
4.6560000000000004e-07,-5.08,-1.016
4.66e-07,-5.08,-1.016
4.664e-07,-5.08,-1.016
4.668e-07,-5.08,-1.016
4.672e-07,-5.08,-1.016
4.6760000000000003e-07,-5.08,-1.016
4.68e-07,-5.08,-1.016
4.6840000000000004e-07,-5.08,-1.016
4.688e-07,-5.08,-1.016
4.692e-07,-5.08,-1.016
4.696e-07,-5.08,-1.016
4.7e-07,-5.08,-1.016
4.7040000000000003e-07,-5.08,-1.016
4.708e-07,-5.08,-1.016
4.7120000000000004e-07,-5.08,-1.016
4.716e-07,-5.08,-1.016
4.72e-07,-5.08,-1.016
4.724e-07,-5.08,-1.016
4.728e-07,-5.08,-1.016
4.7320000000000003e-07,-5.08,-1.016
4.736e-07,-5.08,-1.016
4.7400000000000004e-07,-5.08,-1.016
4.744e-07,-5.08,-1.016
4.7480000000000004e-07,-5.08,-1.016
4.752e-07,-5.08,-1.016
4.756e-07,-5.08,-1.016
4.7600000000000003e-07,-5.08,-1.016
4.764e-07,-5.08,-1.016
4.7680000000000003e-07,-5.08,-1.016
4.772000000000001e-07,-5.08,-1.016
4.776e-07,-5.08,-1.016
4.78e-07,-5.08,-1.016
4.784e-07,-5.08,-1.016
4.788e-07,-5.08,-1.016
4.792e-07,-5.08,-1.016
4.796e-07,-5.08,-1.016
4.800000000000001e-07,-5.08,-1.016
4.804e-07,-5.08,-1.016
4.808e-07,-5.08,-1.016
4.812e-07,-5.08,-1.016
4.816e-07,-5.08,-1.016
4.82e-07,-5.08,-1.016
4.824e-07,-5.08,-1.016
4.828000000000001e-07,-5.08,-1.016
4.832e-07,-5.08,-1.016
4.836e-07,-5.08,-1.016
4.84e-07,-5.08,-1.016
4.844e-07,-5.08,-1.016
4.848e-07,-5.08,-1.016
4.852e-07,-5.08,-1.016
4.856000000000001e-07,-5.08,-1.016
4.86e-07,-5.08,-1.016
4.864e-07,-5.08,-1.016
4.868e-07,-5.08,-1.016
4.872e-07,-5.08,-1.016
4.876e-07,-5.08,-1.016
4.88e-07,-5.08,-1.016
4.884000000000001e-07,-5.08,-1.016
4.888e-07,-5.08,-1.016
4.892e-07,-5.08,-1.016
4.896e-07,-5.08,-1.016
4.9e-07,-5.08,-1.016
4.904e-07,-5.08,-1.016
4.908e-07,-5.08,-1.016
4.912000000000001e-07,-5.08,-1.016
4.916e-07,-5.08,-1.016
4.92e-07,-5.08,-1.016
4.924e-07,-5.08,-1.016
4.928e-07,-5.08,-1.016
4.932e-07,-5.08,-1.016
4.936e-07,-5.08,-1.016
4.940000000000001e-07,-5.08,-1.016
4.944e-07,-5.08,-1.016
4.948e-07,-5.08,-1.016
4.952e-07,-5.08,-1.016
4.956000000000001e-07,-5.08,-1.016
4.96e-07,-5.08,-1.016
4.964e-07,-5.08,-1.016
4.968000000000001e-07,-5.08,-1.016
4.972e-07,-5.08,-1.016
4.976e-07,-5.08,-1.016
4.98e-07,-5.08,-1.016
4.984000000000001e-07,-5.08,-1.016
4.988e-07,-5.08,-1.016
4.992e-07,-5.08,-1.016
4.996000000000001e-07,-5.08,-1.016
5e-07,-5.08,-1.016
5.004e-07,-5.08,-1.016
5.008e-07,-5.08,-1.016
5.012000000000001e-07,-5.08,-1.016
5.016e-07,-5.08,-1.016
5.02e-07,-5.08,-1.016
5.024e-07,-5.08,-1.016
5.028e-07,-5.08,-1.016
5.032e-07,-5.08,-1.016
5.036e-07,-5.08,-1.016
5.040000000000001e-07,-5.08,-1.016
5.044e-07,-5.08,-1.016
5.048e-07,-5.08,-1.016
5.052e-07,-5.08,-1.016
5.056e-07,-5.08,-1.016
5.06e-07,-5.08,-1.016
5.064e-07,-5.08,-1.016
5.068000000000001e-07,-5.08,-1.016
5.072e-07,-5.08,-1.016
5.076e-07,-5.08,-1.016
5.08e-07,-5.08,-1.016
5.084e-07,-5.08,-1.016
5.088e-07,-5.08,-1.016
5.092e-07,-5.08,-1.016
5.096000000000001e-07,-5.08,-1.016
5.1e-07,-5.08,-1.016
5.104e-07,-5.08,-1.016
5.108e-07,-5.08,-1.016
5.112e-07,-5.08,-1.016
5.116e-07,-5.08,-1.016
5.12e-07,-5.08,-1.016
5.124000000000001e-07,-5.08,-1.016
5.128e-07,-5.08,-1.016
5.132e-07,-5.08,-1.016
5.136e-07,-5.08,-1.016
5.14e-07,-5.08,-1.016
5.144e-07,-5.08,-1.016
5.148e-07,-5.08,-1.016
5.152000000000001e-07,-5.08,-1.016
5.156e-07,-5.08,-1.016
5.16e-07,-5.08,-1.016
5.164e-07,-5.08,-1.016
5.168e-07,-5.08,-1.016
5.172e-07,-5.08,-1.016
5.176e-07,-5.08,-1.016
5.180000000000001e-07,-5.08,-1.016
5.184e-07,-5.08,-1.016
5.188e-07,-5.08,-1.016
5.192e-07,-5.08,-1.016
5.196e-07,-5.08,-1.016
5.2e-07,-5.08,-1.016
5.204e-07,-5.08,-1.016
5.208000000000001e-07,-5.08,-1.016
5.212e-07,-5.08,-1.016
5.216e-07,-5.08,-1.016
5.22e-07,-5.08,-1.016
5.224e-07,-5.08,-1.016
5.228e-07,-5.08,-1.016
5.232e-07,-5.08,-1.016
5.236000000000001e-07,-5.08,-1.016
5.24e-07,-5.08,-1.016
5.244e-07,-5.08,-1.016
5.248e-07,-5.08,-1.016
5.252000000000001e-07,-5.08,-1.016
5.256e-07,-5.08,-1.016
5.26e-07,-5.08,-1.016
5.264000000000001e-07,-5.08,-1.016
5.268e-07,-5.08,-1.016
5.272e-07,-5.08,-1.016
5.276e-07,-5.08,-1.016
5.280000000000001e-07,-5.08,-1.016
5.284e-07,-5.08,-1.016
5.288e-07,-5.08,-1.016
5.292000000000001e-07,-5.08,-1.016
5.296e-07,-5.08,-1.016
5.3e-07,-5.08,-1.016
5.304e-07,-5.08,-1.016
5.308000000000001e-07,-5.08,-1.016
5.312e-07,-5.08,-1.016
5.316e-07,-5.08,-1.016
5.32e-07,-5.08,-1.016
5.324e-07,-5.08,-1.016
5.328e-07,-5.08,-1.016
5.332e-07,-5.08,-1.016
5.336000000000001e-07,-5.08,-1.016
5.34e-07,-5.08,-1.016
5.344e-07,-5.08,-1.016
5.348e-07,-5.08,-1.016
5.352e-07,-5.08,-1.016
5.356e-07,-5.08,-1.016
5.36e-07,-5.08,-1.016
5.364000000000001e-07,-5.08,-1.016
5.368e-07,-5.08,-1.016
5.372e-07,-5.08,-1.016
5.376e-07,-5.08,-1.016
5.38e-07,-5.08,-1.016
5.384e-07,-5.08,-1.016
5.388e-07,-5.08,-1.016
5.392000000000001e-07,-5.08,-1.016
5.396e-07,-5.08,-1.016
5.4e-07,-5.08,-1.016
5.404e-07,-5.08,-1.016
5.408e-07,-5.08,-1.016
5.412e-07,-5.08,-1.016
5.416e-07,-5.08,-1.016
5.420000000000001e-07,-5.08,-1.016
5.424e-07,-5.08,-1.016
5.428e-07,-5.08,-1.016
5.432e-07,-5.08,-1.016
5.436e-07,-5.08,-1.016
5.44e-07,-5.08,-1.016
5.444e-07,-5.08,-1.016
5.448000000000001e-07,-5.08,-1.016
5.452e-07,-5.08,-1.016
5.456e-07,-5.08,-1.016
5.46e-07,-5.08,-1.016
5.464e-07,-5.08,-1.016
5.468e-07,-5.08,-1.016
5.472e-07,-5.08,-1.016
5.476000000000001e-07,-5.08,-1.016
5.48e-07,-5.08,-1.016
5.484e-07,-5.08,-1.016
5.488e-07,-5.08,-1.016
5.492e-07,-5.08,-1.016
5.496e-07,-5.08,-1.016
5.5e-07,-5.08,-1.016
5.504000000000001e-07,-5.08,-1.016
5.508e-07,-5.08,-1.016
5.512e-07,-5.08,-1.016
5.516e-07,-5.08,-1.016
5.520000000000001e-07,-5.08,-1.016
5.524e-07,-5.08,-1.016
5.528e-07,-5.08,-1.016
5.532000000000001e-07,-5.08,-1.016
5.536e-07,-5.08,-1.016
5.54e-07,-5.08,-1.016
5.544e-07,-5.08,-1.016
5.548000000000001e-07,-5.08,-1.016
5.552e-07,-5.08,-1.016
5.556e-07,-5.08,-1.016
5.560000000000001e-07,-5.08,-1.016
5.564e-07,-5.08,-1.016
5.568e-07,-5.08,-1.016
5.572e-07,-5.08,-1.016
5.576000000000001e-07,-5.08,-1.016
5.58e-07,-5.08,-1.016
5.584e-07,-5.08,-1.016
5.588000000000001e-07,-5.08,-1.016
5.592e-07,-5.08,-1.016
5.596e-07,-5.08,-1.016
5.6e-07,-5.08,-1.016
5.604000000000001e-07,-5.08,-1.016
5.608e-07,-5.08,-1.016
5.612e-07,-5.08,-1.016
5.616e-07,-5.08,-1.016
5.62e-07,-5.08,-1.016
5.624e-07,-5.08,-1.016
5.628e-07,-5.08,-1.016
5.632000000000001e-07,-5.08,-1.016
5.636e-07,-5.08,-1.016
5.64e-07,-5.08,-1.016
5.644e-07,-5.08,-1.016
5.648e-07,-5.08,-1.016
5.652e-07,-5.08,-1.016
5.656e-07,-5.08,-1.016
5.660000000000001e-07,-5.08,-1.016
5.664e-07,-5.08,-1.016
5.668e-07,-5.08,-1.016
5.672e-07,-5.08,-1.016
5.676e-07,-5.08,-1.016
5.68e-07,-5.08,-1.016
5.684e-07,-5.08,-1.016
5.688000000000001e-07,-5.08,-1.016
5.692e-07,-5.08,-1.016
5.696e-07,-5.08,-1.016
5.7e-07,-5.08,-1.016
5.704e-07,-5.08,-1.016
5.708e-07,-5.08,-1.016
5.712e-07,-5.08,-1.016
5.716000000000001e-07,-5.08,-1.016
5.72e-07,-5.08,-1.016
5.724e-07,-5.08,-1.016
5.728e-07,-5.08,-1.016
5.732e-07,-5.08,-1.016
5.736e-07,-5.08,-1.016
5.74e-07,-5.08,-1.016
5.744000000000001e-07,-5.08,-1.016
5.748e-07,-5.08,-1.016
5.752e-07,-5.08,-1.016
5.756e-07,-5.08,-1.016
5.76e-07,-5.08,-1.016
5.764e-07,-5.08,-1.016
5.768e-07,-5.08,-1.016
5.772000000000001e-07,-5.08,-1.016
5.776e-07,-5.08,-1.016
5.78e-07,-5.08,-1.016
5.784e-07,-5.08,-1.016
5.788e-07,-5.08,-1.016
5.792e-07,-5.08,-1.016
5.796e-07,-5.08,-1.016
5.800000000000001e-07,-5.08,-1.016
5.804e-07,-5.08,-1.016
5.808e-07,-5.08,-1.016
5.812e-07,-5.08,-1.016
5.816000000000001e-07,-5.08,-1.016
5.82e-07,-5.08,-1.016
5.824e-07,-5.08,-1.016
5.828000000000001e-07,-5.08,-1.016
5.832e-07,-5.08,-1.016
5.836e-07,-5.08,-1.016
5.84e-07,-5.08,-1.016
5.844000000000001e-07,-5.08,-1.016
5.848e-07,-5.08,-1.016
5.852e-07,-5.08,-1.016
5.856000000000001e-07,-5.08,-1.016
5.86e-07,-5.08,-1.016
5.864e-07,-5.08,-1.016
5.868e-07,-5.08,-1.016
5.872000000000001e-07,-5.08,-1.016
5.876e-07,-5.08,-1.016
5.88e-07,-5.08,-1.016
5.884000000000001e-07,-5.08,-1.016
5.888e-07,-5.08,-1.016
5.892e-07,-5.08,-1.016
5.896e-07,-5.08,-1.016
5.900000000000001e-07,-5.08,-1.016
5.904e-07,-5.08,-1.016
5.908e-07,-5.08,-1.016
5.912e-07,-5.08,-1.016
5.916e-07,-5.08,-1.016
5.92e-07,-5.08,-1.016
5.924e-07,-5.08,-1.016
5.928000000000001e-07,-5.08,-1.016
5.932e-07,-5.08,-1.016
5.936e-07,-5.08,-1.016
5.94e-07,-5.08,-1.016
5.944e-07,-5.08,-1.016
5.948e-07,-5.08,-1.016
5.952e-07,-5.08,-1.016
5.956000000000001e-07,-5.08,-1.016
5.96e-07,-5.08,-1.016
5.964e-07,-5.08,-1.016
5.968e-07,-5.08,-1.016
5.972e-07,-5.08,-1.016
5.976e-07,-5.08,-1.016
5.98e-07,-5.08,-1.016
5.984000000000001e-07,-5.08,-1.016
5.988e-07,-5.08,-1.016
5.992e-07,-5.08,-1.016
5.996e-07,-5.08,-1.016
6e-07,-5.08,-1.016
6.004e-07,-5.08,-1.016
6.008e-07,-5.08,-1.016
6.012000000000001e-07,-5.08,-1.016
6.016e-07,-5.08,-1.016
6.02e-07,-5.08,-1.016
6.024e-07,-5.08,-1.016
6.028e-07,-5.08,-1.016
6.032e-07,-5.08,-1.016
6.036e-07,-5.08,-1.016
6.040000000000001e-07,-5.08,-1.016
6.044e-07,-5.08,-1.016
6.048e-07,-5.08,-1.016
6.052e-07,-5.08,-1.016
6.056e-07,-5.08,-1.016
6.06e-07,-5.08,-1.016
6.064e-07,-5.08,-1.016
6.068000000000001e-07,-5.08,-1.016
6.072e-07,-5.08,-1.016
6.076e-07,-5.08,-1.016
6.08e-07,-5.08,-1.016
6.084000000000001e-07,-5.08,-1.016
6.088e-07,-5.08,-1.016
6.092e-07,-5.08,-1.016
6.096000000000001e-07,-5.08,-1.016
6.1e-07,-5.08,-1.016
6.104e-07,-5.08,-1.016
6.108e-07,-5.08,-1.016
6.112000000000001e-07,-5.08,-1.016
6.116e-07,-5.08,-1.016
6.12e-07,-5.08,-1.016
6.124000000000001e-07,-5.08,-1.016
6.128e-07,-5.08,-1.016
6.132e-07,-5.08,-1.016
6.136e-07,-5.08,-1.016
6.140000000000001e-07,-5.08,-1.016
6.144e-07,-5.08,-1.016
6.148e-07,-5.08,-1.016
6.152000000000001e-07,-5.08,-1.016
6.156e-07,-5.08,-1.016
6.16e-07,-5.08,-1.016
